"name","essround","edition","proddate","idno","cntry","dweight","pweight","freehms","lrnobed","impcntr","atchctr","atcherp","wrclmch","gndr","agea","prob","stratum","psu"
"ESS11e01",11,"1.0","20.06.2024",74514,"HR",0.916621,0.21126653,5,1,1,10,10,1,1,86,0.0012864395,483,5363
"ESS11e01",11,"1.0","20.06.2024",74539,"HR",0.9144896,0.21126653,2,3,3,10,7,3,2,60,0.0012894378,503,5489
"ESS11e01",11,"1.0","20.06.2024",74549,"HR",0.9018055,0.21126653,2,2,1,9,6,4,1,18,0.0013075741,531,5456
"ESS11e01",11,"1.0","20.06.2024",74566,"HR",0.9018055,0.21126653,2,2,1,8,5,4,2,54,0.0013075741,531,5535
"ESS11e01",11,"1.0","20.06.2024",74599,"HR",1.1277862,0.21126653,2,2,3,8,6,4,2,63,0.0010455683,485,4918
"ESS11e01",11,"1.0","20.06.2024",74609,"HR",0.9089698,0.21126653,4,1,1,2,2,3,2,37,0.0012972681,525,5387
"ESS11e01",11,"1.0","20.06.2024",74617,"HR",1.2432376,0.21126653,2,2,2,0,3,3,2,32,0.00094847317,513,4689
"ESS11e01",11,"1.0","20.06.2024",74643,"HR",1.1263896,0.21126653,3,2,2,7,7,4,1,50,0.0010468647,487,5268
"ESS11e01",11,"1.0","20.06.2024",74657,"HR",0.9144896,0.21126653,4,2,4,10,10,5,1,82,0.0012894378,503,5477
"ESS11e01",11,"1.0","20.06.2024",74678,"HR",1.11897,0.21126653,3,2,2,9,6,4,2,27,0.0010538062,495,5142
"ESS11e01",11,"1.0","20.06.2024",74684,"HR",0.916621,0.21126653,2,1,2,10,10,4,2,45,0.0012864395,483,5368
"ESS11e01",11,"1.0","20.06.2024",74691,"HR",0.91350883,0.21126653,2,2,2,10,10,1,1,80,0.0012908223,492,5303
"ESS11e01",11,"1.0","20.06.2024",74696,"HR",0.92566484,0.21126653,3,1,2,10,6,4,1,68,0.0012738709,530,5374
"ESS11e01",11,"1.0","20.06.2024",74743,"HR",1.130045,0.21126653,2,1,4,10,0,3,2,47,0.0010434783,486,4870
"ESS11e01",11,"1.0","20.06.2024",74816,"HR",1.0926259,0.21126653,3,2,2,3,0,3,1,27,0.0010792144,516,4983
"ESS11e01",11,"1.0","20.06.2024",74876,"HR",1.1554761,0.21126653,2,4,2,7,7,3,2,19,0.0010205123,496,5126
"ESS11e01",11,"1.0","20.06.2024",74880,"HR",0.9144896,0.21126653,4,3,3,8,1,3,1,30,0.0012894378,503,5435
"ESS11e01",11,"1.0","20.06.2024",74901,"HR",1.1787845,0.21126653,2,2,3,9,5,3,2,21,0.0010003335,493,4699
"ESS11e01",11,"1.0","20.06.2024",74949,"HR",1.0517192,0.21126653,2,1,2,5,5,4,1,62,0.0011211905,524,4976
"ESS11e01",11,"1.0","20.06.2024",74951,"HR",1.1277862,0.21126653,4,3,2,8,9,2,2,46,0.0010455683,485,4799
"ESS11e01",11,"1.0","20.06.2024",74986,"HR",0.93040305,0.21126653,2,2,2,10,8,4,2,73,0.0012673835,533,5514
"ESS11e01",11,"1.0","20.06.2024",74998,"HR",0.90222955,0.21126653,4,2,2,10,5,4,1,67,0.0013069595,514,5476
"ESS11e01",11,"1.0","20.06.2024",75009,"HR",0.92566484,0.21126653,7,7,7,0,0,8,2,25,0.0012738709,530,5371
"ESS11e01",11,"1.0","20.06.2024",75026,"HR",1.0839745,0.21126653,2,4,2,8,7,4,2,47,0.0010878277,488,5271
"ESS11e01",11,"1.0","20.06.2024",75036,"HR",1.2432376,0.21126653,2,2,1,8,8,3,2,50,0.00094847317,513,4684
"ESS11e01",11,"1.0","20.06.2024",75065,"HR",0.96707296,0.21126653,2,1,2,8,5,3,2,55,0.0012193263,532,5453
"ESS11e01",11,"1.0","20.06.2024",75101,"HR",1.0758152,0.21126653,3,4,3,7,7,1,2,41,0.0010960781,500,5287
"ESS11e01",11,"1.0","20.06.2024",75144,"HR",1.1277862,0.21126653,5,2,2,10,5,3,1,59,0.0010455683,485,4898
"ESS11e01",11,"1.0","20.06.2024",75208,"HR",0.92566484,0.21126653,4,2,3,9,6,2,1,17,0.0012738709,530,5373
"ESS11e01",11,"1.0","20.06.2024",75209,"HR",1.179885,0.21126653,8,8,2,8,5,3,1,72,0.0009994004,499,5169
"ESS11e01",11,"1.0","20.06.2024",75331,"HR",0.9144896,0.21126653,3,2,2,9,6,2,1,28,0.0012894378,503,5410
"ESS11e01",11,"1.0","20.06.2024",75356,"HR",0.9144896,0.21126653,2,2,2,9,5,3,1,78,0.0012894378,503,5438
"ESS11e01",11,"1.0","20.06.2024",75373,"HR",1.1277862,0.21126653,2,2,4,10,10,4,1,71,0.0010455683,485,4892
"ESS11e01",11,"1.0","20.06.2024",75406,"HR",0.9089698,0.21126653,3,4,4,7,3,5,1,46,0.0012972681,525,5421
"ESS11e01",11,"1.0","20.06.2024",75413,"HR",1.1242279,0.21126653,2,3,1,10,10,3,2,50,0.0010488777,527,5039
"ESS11e01",11,"1.0","20.06.2024",75414,"HR",0.9089698,0.21126653,2,2,1,6,5,3,1,37,0.0012972681,525,5423
"ESS11e01",11,"1.0","20.06.2024",75443,"HR",1.1277862,0.21126653,3,1,4,10,10,2,1,44,0.0010455683,485,4844
"ESS11e01",11,"1.0","20.06.2024",75451,"HR",0.96707296,0.21126653,5,1,2,10,6,4,2,61,0.0012193263,532,5469
"ESS11e01",11,"1.0","20.06.2024",75547,"HR",1.2121038,0.21126653,2,2,3,8,7,3,2,43,0.0009728354,521,5099
"ESS11e01",11,"1.0","20.06.2024",75568,"HR",1.1215507,0.21126653,4,2,1,9,9,5,1,55,0.0010513813,528,4951
"ESS11e01",11,"1.0","20.06.2024",75599,"HR",1.1277862,0.21126653,1,1,2,9,10,2,2,21,0.0010455683,485,4816
"ESS11e01",11,"1.0","20.06.2024",75625,"HR",0.916621,0.21126653,3,3,2,6,6,2,2,54,0.0012864395,483,5339
"ESS11e01",11,"1.0","20.06.2024",75661,"HR",1.1277862,0.21126653,2,1,2,10,6,5,2,63,0.0010455683,485,4890
"ESS11e01",11,"1.0","20.06.2024",75728,"HR",1.130045,0.21126653,1,5,1,9,7,4,1,42,0.0010434783,486,4851
"ESS11e01",11,"1.0","20.06.2024",75731,"HR",0.9144896,0.21126653,5,2,4,8,0,3,2,58,0.0012894378,503,5428
"ESS11e01",11,"1.0","20.06.2024",75811,"HR",1.0960933,0.21126653,2,2,4,8,5,4,2,59,0.0010758003,517,5184
"ESS11e01",11,"1.0","20.06.2024",75816,"HR",0.916621,0.21126653,4,2,3,10,7,3,1,63,0.0012864395,483,5328
"ESS11e01",11,"1.0","20.06.2024",75868,"HR",1.0768839,0.21126653,5,1,2,10,3,5,2,49,0.0010949904,520,5093
"ESS11e01",11,"1.0","20.06.2024",75898,"HR",0.93337303,0.21126653,5,2,2,8,5,4,1,74,0.0012633507,481,5300
"ESS11e01",11,"1.0","20.06.2024",75951,"HR",0.93040305,0.21126653,2,3,8,10,3,4,2,43,0.0012673835,533,5511
"ESS11e01",11,"1.0","20.06.2024",75991,"HR",1.1413082,0.21126653,3,5,2,5,6,3,2,27,0.0010331806,526,5045
"ESS11e01",11,"1.0","20.06.2024",76011,"HR",1.1277862,0.21126653,4,3,4,10,10,2,2,77,0.0010455683,485,4749
"ESS11e01",11,"1.0","20.06.2024",76030,"HR",0.916621,0.21126653,4,2,4,10,2,1,1,68,0.0012864395,483,5350
"ESS11e01",11,"1.0","20.06.2024",76079,"HR",1.105142,0.21126653,2,2,3,0,5,3,2,61,0.0010669918,507,5216
"ESS11e01",11,"1.0","20.06.2024",76098,"HR",0.9144896,0.21126653,3,2,2,2,2,3,2,56,0.0012894378,503,5477
"ESS11e01",11,"1.0","20.06.2024",76159,"HR",0.93337303,0.21126653,3,4,4,6,8,3,1,44,0.0012633507,481,5308
"ESS11e01",11,"1.0","20.06.2024",76161,"HR",0.9089698,0.21126653,2,2,2,7,3,3,2,80,0.0012972681,525,5399
"ESS11e01",11,"1.0","20.06.2024",76207,"HR",1.105142,0.21126653,5,1,2,10,6,5,2,18,0.0010669918,507,5214
"ESS11e01",11,"1.0","20.06.2024",76211,"HR",0.93337303,0.21126653,1,5,1,7,6,1,1,31,0.0012633507,481,5319
"ESS11e01",11,"1.0","20.06.2024",76219,"HR",0.92566484,0.21126653,2,2,1,8,7,4,2,83,0.0012738709,530,5370
"ESS11e01",11,"1.0","20.06.2024",76276,"HR",1.1277862,0.21126653,2,4,4,9,8,3,2,36,0.0010455683,485,4830
"ESS11e01",11,"1.0","20.06.2024",76310,"HR",0.916621,0.21126653,1,1,1,10,10,3,2,84,0.0012864395,483,5362
"ESS11e01",11,"1.0","20.06.2024",76376,"HR",1.2066916,0.21126653,2,1,3,5,3,3,2,68,0.0009771987,509,5224
"ESS11e01",11,"1.0","20.06.2024",76402,"HR",1.0517192,0.21126653,3,4,2,7,7,3,1,49,0.0011211905,524,4977
"ESS11e01",11,"1.0","20.06.2024",76416,"HR",1.130045,0.21126653,5,2,1,7,8,3,2,27,0.0010434783,486,4855
"ESS11e01",11,"1.0","20.06.2024",76448,"HR",0.93337303,0.21126653,4,2,3,9,9,3,2,37,0.0012633507,481,5321
"ESS11e01",11,"1.0","20.06.2024",76452,"HR",0.93337303,0.21126653,8,8,8,10,88,1,2,25,0.0012633507,481,5313
"ESS11e01",11,"1.0","20.06.2024",76465,"HR",0.9144896,0.21126653,4,2,3,8,3,3,2,53,0.0012894378,503,5427
"ESS11e01",11,"1.0","20.06.2024",76475,"HR",0.916621,0.21126653,2,2,3,10,6,4,2,49,0.0012864395,483,5328
"ESS11e01",11,"1.0","20.06.2024",76477,"HR",0.96707296,0.21126653,1,2,2,4,3,3,2,72,0.0012193263,532,5455
"ESS11e01",11,"1.0","20.06.2024",76499,"HR",1.1277862,0.21126653,5,4,1,10,10,4,2,56,0.0010455683,485,4756
"ESS11e01",11,"1.0","20.06.2024",76518,"HR",0.92566484,0.21126653,2,2,3,10,6,1,1,56,0.0012738709,530,5369
"ESS11e01",11,"1.0","20.06.2024",76521,"HR",1.1413082,0.21126653,1,4,1,3,8,3,2,38,0.0010331806,526,5078
"ESS11e01",11,"1.0","20.06.2024",76535,"HR",0.9089698,0.21126653,5,1,3,10,9,3,2,27,0.0012972681,525,5419
"ESS11e01",11,"1.0","20.06.2024",76565,"HR",0.9411752,0.21126653,2,2,1,0,0,4,2,60,0.0012528778,482,5506
"ESS11e01",11,"1.0","20.06.2024",76566,"HR",0.90694356,0.21126653,2,1,2,10,10,4,2,39,0.0013001664,484,5360
"ESS11e01",11,"1.0","20.06.2024",76590,"HR",1.1277862,0.21126653,3,2,2,9,5,3,1,41,0.0010455683,485,4777
"ESS11e01",11,"1.0","20.06.2024",76596,"HR",0.90222955,0.21126653,2,2,3,10,8,3,2,77,0.0013069595,514,5426
"ESS11e01",11,"1.0","20.06.2024",76607,"HR",0.9018055,0.21126653,3,2,1,8,5,3,2,77,0.0013075741,531,5536
"ESS11e01",11,"1.0","20.06.2024",76622,"HR",1.1413082,0.21126653,2,4,2,7,5,4,1,34,0.0010331806,526,5076
"ESS11e01",11,"1.0","20.06.2024",76638,"HR",0.96707296,0.21126653,4,2,4,7,5,4,1,45,0.0012193263,532,5454
"ESS11e01",11,"1.0","20.06.2024",76682,"HR",1.1277862,0.21126653,2,2,1,8,10,2,2,21,0.0010455683,485,4911
"ESS11e01",11,"1.0","20.06.2024",76687,"HR",0.9144896,0.21126653,4,2,2,3,3,4,1,39,0.0012894378,503,5444
"ESS11e01",11,"1.0","20.06.2024",76801,"HR",1.1351057,0.21126653,4,5,1,8,6,4,2,63,0.0010388261,491,5246
"ESS11e01",11,"1.0","20.06.2024",76829,"HR",1.0926259,0.21126653,3,2,2,10,5,3,1,72,0.0010792144,516,4984
"ESS11e01",11,"1.0","20.06.2024",76874,"HR",0.9144896,0.21126653,5,1,4,9,0,4,2,58,0.0012894378,503,5435
"ESS11e01",11,"1.0","20.06.2024",76902,"HR",1.0517192,0.21126653,1,5,1,8,8,5,2,59,0.0011211905,524,4978
"ESS11e01",11,"1.0","20.06.2024",76934,"HR",1.1277862,0.21126653,2,2,3,8,10,3,2,23,0.0010455683,485,4825
"ESS11e01",11,"1.0","20.06.2024",76993,"HR",1.1277862,0.21126653,2,2,2,5,5,4,1,75,0.0010455683,485,4712
"ESS11e01",11,"1.0","20.06.2024",77027,"HR",1.1277862,0.21126653,2,2,2,10,8,3,1,66,0.0010455683,485,4742
"ESS11e01",11,"1.0","20.06.2024",77094,"HR",0.93040305,0.21126653,2,2,3,8,5,5,1,70,0.0012673835,533,5527
"ESS11e01",11,"1.0","20.06.2024",77137,"HR",1.0530897,0.21126653,2,2,3,10,5,5,2,62,0.0011197313,510,5201
"ESS11e01",11,"1.0","20.06.2024",77141,"HR",0.9018055,0.21126653,3,1,2,5,5,4,2,63,0.0013075741,531,5466
"ESS11e01",11,"1.0","20.06.2024",77148,"HR",0.93337303,0.21126653,2,2,2,10,10,3,1,87,0.0012633507,481,5318
"ESS11e01",11,"1.0","20.06.2024",77159,"HR",1.1277862,0.21126653,5,3,3,4,6,2,2,27,0.0010455683,485,4847
"ESS11e01",11,"1.0","20.06.2024",77166,"HR",0.9144896,0.21126653,3,4,4,9,88,4,2,72,0.0012894378,503,5491
"ESS11e01",11,"1.0","20.06.2024",77183,"HR",0.9144896,0.21126653,2,3,3,8,6,3,2,54,0.0012894378,503,5500
"ESS11e01",11,"1.0","20.06.2024",77197,"HR",0.9144896,0.21126653,8,2,4,9,1,3,2,75,0.0012894378,503,5435
"ESS11e01",11,"1.0","20.06.2024",77199,"HR",1.0619262,0.21126653,3,2,2,10,5,4,2,54,0.0011104137,523,4966
"ESS11e01",11,"1.0","20.06.2024",77202,"HR",0.9089698,0.21126653,3,3,3,5,5,4,2,27,0.0012972681,525,5390
"ESS11e01",11,"1.0","20.06.2024",77206,"HR",0.9411752,0.21126653,2,4,2,9,5,5,2,46,0.0012528778,482,5522
"ESS11e01",11,"1.0","20.06.2024",77208,"HR",1.0522037,0.21126653,3,1,1,10,10,3,2,36,0.0011206742,518,4675
"ESS11e01",11,"1.0","20.06.2024",77291,"HR",0.9144896,0.21126653,1,2,2,4,4,4,2,48,0.0012894378,503,5501
"ESS11e01",11,"1.0","20.06.2024",77293,"HR",1.11897,0.21126653,1,2,3,10,7,5,1,80,0.0010538062,495,5152
"ESS11e01",11,"1.0","20.06.2024",77322,"HR",1.1227397,0.21126653,4,2,2,10,6,4,2,85,0.001050268,519,5108
"ESS11e01",11,"1.0","20.06.2024",77337,"HR",0.9144896,0.21126653,5,2,4,10,4,4,2,74,0.0012894378,503,5488
"ESS11e01",11,"1.0","20.06.2024",77345,"HR",0.93040305,0.21126653,2,2,2,10,5,4,2,77,0.0012673835,533,5519
"ESS11e01",11,"1.0","20.06.2024",77348,"HR",0.90222955,0.21126653,1,2,1,10,5,5,2,38,0.0013069595,514,5403
"ESS11e01",11,"1.0","20.06.2024",77404,"HR",0.92566484,0.21126653,4,1,2,10,8,3,2,21,0.0012738709,530,5372
"ESS11e01",11,"1.0","20.06.2024",77418,"HR",0.9144896,0.21126653,5,3,8,10,5,5,2,67,0.0012894378,503,5428
"ESS11e01",11,"1.0","20.06.2024",77466,"HR",0.9089698,0.21126653,7,1,3,10,0,4,2,999,0.0012972681,525,5420
"ESS11e01",11,"1.0","20.06.2024",77487,"HR",0.9144896,0.21126653,2,2,1,10,10,4,1,72,0.0012894378,503,5450
"ESS11e01",11,"1.0","20.06.2024",77523,"HR",0.9144896,0.21126653,4,2,2,8,4,1,1,16,0.0012894378,503,5451
"ESS11e01",11,"1.0","20.06.2024",77538,"HR",0.93337303,0.21126653,5,1,4,10,10,2,2,66,0.0012633507,481,5320
"ESS11e01",11,"1.0","20.06.2024",77583,"HR",1.1277862,0.21126653,2,2,2,10,7,4,2,47,0.0010455683,485,4744
"ESS11e01",11,"1.0","20.06.2024",77604,"HR",0.916621,0.21126653,1,4,1,8,5,5,2,36,0.0012864395,483,5325
"ESS11e01",11,"1.0","20.06.2024",77606,"HR",0.90694356,0.21126653,3,1,3,10,10,3,1,56,0.0013001664,484,5323
"ESS11e01",11,"1.0","20.06.2024",77625,"HR",0.9144896,0.21126653,2,2,1,9,8,3,2,51,0.0012894378,503,5494
"ESS11e01",11,"1.0","20.06.2024",77632,"HR",1.0960933,0.21126653,5,1,2,5,0,4,2,58,0.0010758003,517,5191
"ESS11e01",11,"1.0","20.06.2024",77689,"HR",1.0768839,0.21126653,1,1,1,7,5,5,2,28,0.0010949904,520,5094
"ESS11e01",11,"1.0","20.06.2024",77701,"HR",0.90694356,0.21126653,4,2,3,5,5,3,2,82,0.0013001664,484,5334
"ESS11e01",11,"1.0","20.06.2024",77734,"HR",1.1277862,0.21126653,3,2,3,10,10,2,2,63,0.0010455683,485,4813
"ESS11e01",11,"1.0","20.06.2024",77744,"HR",1.1277862,0.21126653,3,2,3,9,4,4,1,68,0.0010455683,485,4899
"ESS11e01",11,"1.0","20.06.2024",77766,"HR",0.93337303,0.21126653,3,1,4,10,5,3,2,77,0.0012633507,481,5308
"ESS11e01",11,"1.0","20.06.2024",77794,"HR",0.9144896,0.21126653,2,2,2,6,4,3,2,38,0.0012894378,503,5492
"ESS11e01",11,"1.0","20.06.2024",77806,"HR",0.916621,0.21126653,3,2,4,10,5,3,1,48,0.0012864395,483,5326
"ESS11e01",11,"1.0","20.06.2024",77833,"HR",1.0955013,0.21126653,7,1,1,10,10,3,1,67,0.0010763818,504,4995
"ESS11e01",11,"1.0","20.06.2024",77837,"HR",0.9144896,0.21126653,1,1,3,7,7,3,2,33,0.0012894378,503,5504
"ESS11e01",11,"1.0","20.06.2024",77853,"HR",0.9089698,0.21126653,3,8,8,10,88,4,2,66,0.0012972681,525,5382
"ESS11e01",11,"1.0","20.06.2024",77868,"HR",1.0955013,0.21126653,2,2,3,10,9,4,2,70,0.0010763818,504,5019
"ESS11e01",11,"1.0","20.06.2024",77869,"HR",0.93337303,0.21126653,3,2,4,10,10,1,1,54,0.0012633507,481,5297
"ESS11e01",11,"1.0","20.06.2024",77872,"HR",1.0768839,0.21126653,2,2,2,10,5,4,1,68,0.0010949904,520,5092
"ESS11e01",11,"1.0","20.06.2024",77992,"HR",0.9144896,0.21126653,5,2,3,8,2,3,1,46,0.0012894378,503,5441
"ESS11e01",11,"1.0","20.06.2024",78009,"HR",0.9089698,0.21126653,3,2,2,7,3,3,2,19,0.0012972681,525,5383
"ESS11e01",11,"1.0","20.06.2024",78011,"HR",0.90222955,0.21126653,2,2,1,4,6,2,1,20,0.0013069595,514,5425
"ESS11e01",11,"1.0","20.06.2024",78023,"HR",0.9089698,0.21126653,4,2,1,8,10,5,2,61,0.0012972681,525,5400
"ESS11e01",11,"1.0","20.06.2024",78067,"HR",0.90694356,0.21126653,2,4,3,6,5,3,2,50,0.0013001664,484,5335
"ESS11e01",11,"1.0","20.06.2024",78086,"HR",0.9144896,0.21126653,1,5,2,8,5,5,2,19,0.0012894378,503,5499
"ESS11e01",11,"1.0","20.06.2024",78100,"HR",0.9144896,0.21126653,2,2,3,10,8,3,1,71,0.0012894378,503,5444
"ESS11e01",11,"1.0","20.06.2024",78103,"HR",1.0884321,0.21126653,5,2,2,10,2,3,1,18,0.0010833726,508,5220
"ESS11e01",11,"1.0","20.06.2024",78140,"HR",1.11897,0.21126653,2,2,3,9,7,4,2,39,0.0010538062,495,5160
"ESS11e01",11,"1.0","20.06.2024",78164,"HR",0.9018055,0.21126653,4,1,4,9,0,4,2,62,0.0013075741,531,5464
"ESS11e01",11,"1.0","20.06.2024",78224,"HR",1.1413082,0.21126653,2,2,2,10,3,2,2,70,0.0010331806,526,5087
"ESS11e01",11,"1.0","20.06.2024",78230,"HR",0.9144896,0.21126653,2,1,1,8,8,5,2,50,0.0012894378,503,5504
"ESS11e01",11,"1.0","20.06.2024",78235,"HR",0.9144896,0.21126653,5,2,2,5,5,3,2,41,0.0012894378,503,5433
"ESS11e01",11,"1.0","20.06.2024",78255,"HR",0.9411752,0.21126653,2,1,1,10,7,3,2,60,0.0012528778,482,5523
"ESS11e01",11,"1.0","20.06.2024",78269,"HR",1.1277862,0.21126653,5,2,2,9,5,4,1,82,0.0010455683,485,4772
"ESS11e01",11,"1.0","20.06.2024",78277,"HR",1.11897,0.21126653,1,2,2,10,5,4,2,51,0.0010538062,495,5143
"ESS11e01",11,"1.0","20.06.2024",78323,"HR",1.1277862,0.21126653,5,2,2,7,6,3,2,70,0.0010455683,485,4773
"ESS11e01",11,"1.0","20.06.2024",78354,"HR",1.1277862,0.21126653,2,5,1,10,7,1,2,68,0.0010455683,485,4807
"ESS11e01",11,"1.0","20.06.2024",78369,"HR",0.9018055,0.21126653,2,2,1,9,5,4,1,60,0.0013075741,531,5535
"ESS11e01",11,"1.0","20.06.2024",78375,"HR",1.2432376,0.21126653,4,2,2,10,0,4,2,76,0.00094847317,513,4695
"ESS11e01",11,"1.0","20.06.2024",78500,"HR",1.1189007,0.21126653,1,3,2,5,2,4,2,24,0.0010538715,505,5029
"ESS11e01",11,"1.0","20.06.2024",78528,"HR",1.1277862,0.21126653,3,2,2,8,4,3,2,79,0.0010455683,485,4784
"ESS11e01",11,"1.0","20.06.2024",78532,"HR",1.1215507,0.21126653,2,2,4,10,10,3,1,63,0.0010513813,528,4955
"ESS11e01",11,"1.0","20.06.2024",78566,"HR",0.96707296,0.21126653,5,1,1,9,6,4,1,90,0.0012193263,532,5534
"ESS11e01",11,"1.0","20.06.2024",78568,"HR",0.93040305,0.21126653,2,2,4,10,10,5,2,77,0.0012673835,533,5520
"ESS11e01",11,"1.0","20.06.2024",78618,"HR",0.91350883,0.21126653,3,1,3,8,6,3,1,19,0.0012908223,492,5302
"ESS11e01",11,"1.0","20.06.2024",78647,"HR",1.1277862,0.21126653,3,4,3,7,7,4,2,83,0.0010455683,485,4745
"ESS11e01",11,"1.0","20.06.2024",78670,"HR",1.1277862,0.21126653,2,3,2,7,7,4,1,66,0.0010455683,485,4763
"ESS11e01",11,"1.0","20.06.2024",78672,"HR",0.9144896,0.21126653,2,4,2,5,5,4,1,25,0.0012894378,503,5437
"ESS11e01",11,"1.0","20.06.2024",78709,"HR",1.1277862,0.21126653,4,2,3,10,6,3,2,79,0.0010455683,485,4879
"ESS11e01",11,"1.0","20.06.2024",78711,"HR",0.9144896,0.21126653,3,1,2,3,2,3,2,40,0.0012894378,503,5439
"ESS11e01",11,"1.0","20.06.2024",78723,"HR",0.90222955,0.21126653,2,1,2,10,10,4,2,41,0.0013069595,514,5432
"ESS11e01",11,"1.0","20.06.2024",78758,"HR",0.93337303,0.21126653,3,2,2,8,6,3,1,26,0.0012633507,481,5298
"ESS11e01",11,"1.0","20.06.2024",78771,"HR",0.9144896,0.21126653,2,1,4,6,2,5,2,62,0.0012894378,503,5501
"ESS11e01",11,"1.0","20.06.2024",78798,"HR",0.916621,0.21126653,1,2,2,10,9,2,2,68,0.0012864395,483,5325
"ESS11e01",11,"1.0","20.06.2024",78805,"HR",0.916621,0.21126653,1,1,3,8,3,3,1,70,0.0012864395,483,5363
"ESS11e01",11,"1.0","20.06.2024",78813,"HR",1.1277862,0.21126653,1,2,1,3,1,3,2,39,0.0010455683,485,4889
"ESS11e01",11,"1.0","20.06.2024",78833,"HR",1.11897,0.21126653,1,3,3,10,5,4,2,35,0.0010538062,495,5139
"ESS11e01",11,"1.0","20.06.2024",78835,"HR",0.9144896,0.21126653,2,2,2,9,8,3,2,33,0.0012894378,503,5478
"ESS11e01",11,"1.0","20.06.2024",78889,"HR",1.0835544,0.21126653,4,1,2,7,1,3,2,25,0.0010882494,522,4963
"ESS11e01",11,"1.0","20.06.2024",78910,"HR",1.130045,0.21126653,2,3,3,10,7,4,2,27,0.0010434783,486,4852
"ESS11e01",11,"1.0","20.06.2024",78918,"HR",1.1277862,0.21126653,4,1,8,10,10,2,1,73,0.0010455683,485,4827
"ESS11e01",11,"1.0","20.06.2024",78925,"HR",0.96707296,0.21126653,2,2,3,9,6,4,1,55,0.0012193263,532,5534
"ESS11e01",11,"1.0","20.06.2024",78930,"HR",0.93337303,0.21126653,2,3,1,8,4,2,1,16,0.0012633507,481,5298
"ESS11e01",11,"1.0","20.06.2024",78932,"HR",1.1189007,0.21126653,4,2,2,10,7,3,1,66,0.0010538715,505,5032
"ESS11e01",11,"1.0","20.06.2024",78935,"HR",0.91350883,0.21126653,3,1,4,10,10,2,2,58,0.0012908223,492,5303
"ESS11e01",11,"1.0","20.06.2024",78941,"HR",0.916621,0.21126653,2,2,1,5,2,4,1,63,0.0012864395,483,5349
"ESS11e01",11,"1.0","20.06.2024",78954,"HR",1.0960933,0.21126653,1,2,2,5,3,4,1,29,0.0010758003,517,5188
"ESS11e01",11,"1.0","20.06.2024",78961,"HR",1.2334197,0.21126653,3,2,3,10,7,4,1,51,0.00095602294,501,5280
"ESS11e01",11,"1.0","20.06.2024",78965,"HR",0.91350883,0.21126653,7,2,2,8,5,2,1,57,0.0012908223,492,5304
"ESS11e01",11,"1.0","20.06.2024",78967,"HR",0.93337303,0.21126653,2,2,3,7,7,2,1,30,0.0012633507,481,5322
"ESS11e01",11,"1.0","20.06.2024",78993,"HR",1.0530897,0.21126653,2,2,1,10,10,3,1,72,0.0011197313,510,5202
"ESS11e01",11,"1.0","20.06.2024",79018,"HR",0.90694356,0.21126653,7,1,4,10,8,3,1,74,0.0013001664,484,5361
"ESS11e01",11,"1.0","20.06.2024",79034,"HR",1.1277862,0.21126653,2,2,3,10,10,3,1,66,0.0010455683,485,4894
"ESS11e01",11,"1.0","20.06.2024",79053,"HR",1.2121038,0.21126653,2,2,1,2,2,3,1,55,0.0009728354,521,5104
"ESS11e01",11,"1.0","20.06.2024",79087,"HR",1.1277862,0.21126653,2,5,1,5,7,5,2,66,0.0010455683,485,4775
"ESS11e01",11,"1.0","20.06.2024",79098,"HR",0.9144896,0.21126653,8,2,3,8,8,4,1,70,0.0012894378,503,5495
"ESS11e01",11,"1.0","20.06.2024",79130,"HR",0.9144896,0.21126653,4,2,4,6,4,4,1,82,0.0012894378,503,5437
"ESS11e01",11,"1.0","20.06.2024",79141,"HR",1.1215507,0.21126653,3,2,2,8,3,5,2,38,0.0010513813,528,4947
"ESS11e01",11,"1.0","20.06.2024",79159,"HR",0.90694356,0.21126653,4,4,4,10,7,3,2,66,0.0013001664,484,5353
"ESS11e01",11,"1.0","20.06.2024",79179,"HR",0.9144896,0.21126653,2,1,2,6,7,3,2,55,0.0012894378,503,5430
"ESS11e01",11,"1.0","20.06.2024",79213,"HR",0.916621,0.21126653,4,1,2,10,4,4,2,56,0.0012864395,483,5355
"ESS11e01",11,"1.0","20.06.2024",79229,"HR",1.2334197,0.21126653,3,2,2,5,5,3,1,35,0.00095602294,501,5278
"ESS11e01",11,"1.0","20.06.2024",79231,"HR",0.90694356,0.21126653,4,1,2,9,6,4,2,36,0.0013001664,484,5354
"ESS11e01",11,"1.0","20.06.2024",79233,"HR",1.1554761,0.21126653,4,3,3,7,6,3,2,55,0.0010205123,496,5124
"ESS11e01",11,"1.0","20.06.2024",79235,"HR",0.90222955,0.21126653,1,3,1,7,7,3,2,32,0.0013069595,514,5475
"ESS11e01",11,"1.0","20.06.2024",79248,"HR",0.9144896,0.21126653,3,1,1,5,5,3,2,62,0.0012894378,503,5429
"ESS11e01",11,"1.0","20.06.2024",79325,"HR",0.9144896,0.21126653,1,1,1,6,9,4,1,35,0.0012894378,503,5482
"ESS11e01",11,"1.0","20.06.2024",79423,"HR",1.0835544,0.21126653,2,3,2,10,10,4,1,69,0.0010882494,522,4962
"ESS11e01",11,"1.0","20.06.2024",79427,"HR",1.1215507,0.21126653,2,2,1,5,5,3,2,70,0.0010513813,528,4956
